x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
0.016658489,0.12913564,-0.058413804,-0.05648148,0.029811755,0.033528604,-0.12134206,-0.09120417,-0.0007571578,-0.04541534,0.058725476,0.048328787,-0.08210474,0.016567355,0.04776801,-0.07484269,-0.079503894,0.071446724,0.007211156,-0.028531551,-0.043530226,0.07599157,0.066370055,-0.04740137,-0.052022994,0.0036314577,-0.09372866,-0.00054973364,-0.124027014,0.072442845,-0.044620156,0.18987212,-0.00257653,-0.11047888,-0.063281715,0.07210923,-0.08829343,-0.04426807,-0.030314088,-0.03868395,0.07614038,-0.0037061572,-0.029801488,0.007432456,-0.05475962,-0.08271128,0.14414148,-0.02776438,0.1313729,-0.10190928,-0.15070021,0.076075554,-0.11227,-0.017525494,0.019626984,-0.026518404,0.1518779,0.120196864,0.05703535,-0.04430008,0.038174503,-0.04896325,-0.11198974,0.11058365
0.18623273,-0.056747735,0.097152606,0.024562715,-0.021670878,-0.10199976,-0.047266364,-0.048697233,0.026867734,-0.1652453,0.23180114,0.009318218,0.06959851,0.15147077,-0.0698176,-0.22921342,0.0431152,-0.046622694,0.09257704,0.20289199,0.20898037,0.0154913515,-0.031994045,0.16160484,0.09616995,-0.1501472,-0.22165602,0.09496379,0.045974612,0.18663897,-0.20267743,0.019881114,0.20949508,-0.07512069,0.062293224,0.2948163,-0.1959815,-0.102341354,-0.22701377,-0.12586474,0.12215166,-0.17525858,-0.107617974,0.17492102,-0.16105932,-0.19061589,0.14098555,0.05569821,0.13221966,-0.21171892,-0.23076898,0.20958698,-0.020371914,0.20478,0.14725366,0.034795374,0.09802491,0.04037462,0.025971472,0.14204791,-0.09109485,0.13943243,-0.2460857,0.2625127
0.056157734,0.046425894,0.05321669,-0.050637662,0.051480304,-0.057180166,-0.08851296,-0.062256932,0.043909274,-0.119541466,0.07260521,-0.022983134,-0.00561285,0.019243134,-0.0341866,-0.15969682,-0.0380978,0.0064988136,-0.010493457,0.0132802725,0.036606073,0.028075702,0.05387622,-0.02107662,0.064603135,-0.13856244,-0.15103692,-0.00047659874,0.001964137,0.1390956,-0.17493105,0.1514517,0.026190046,-0.08329177,-0.035335064,0.1602974,-0.12036455,-0.025810122,-0.1086815,-0.13346523,0.16973332,-0.0869903,-0.09199011,0.040091004,-0.12580878,-0.16751945,0.20709069,0.025954697,0.15276179,-0.15853512,-0.17663085,0.08810083,-0.1657089,0.03216427,0.07231497,0.054976545,0.18661046,-0.01289016,0.06036517,0.016001783,0.010140779,-0.014381826,-0.17405677,0.2319038
0.14941585,0.0035568476,0.06387481,-0.0140964985,0.047674187,-0.05330962,-0.062826276,-0.012314916,0.042125273,-0.15335959,0.15107857,0.02804057,0.028568521,0.090143695,-0.058022022,-0.16376805,0.0033975393,0.0013795868,0.09182704,0.05580753,0.12948199,0.06608876,-0.021984696,0.10756977,0.09253582,-0.07813144,-0.15957028,0.1224887,-0.053945184,0.14642455,-0.14276582,0.07132632,0.12321477,-0.083725035,-0.04745686,0.15566042,-0.12058425,-0.13399965,-0.13797933,-0.08705813,0.15571615,-0.111644804,-0.06769431,0.098716825,-0.1517312,-0.20667273,0.11394383,-0.022095263,0.17388953,-0.18803358,-0.19389158,0.13769642,-0.088336825,0.10542617,0.076073386,0.025670238,0.14971538,0.08511476,0.0595231,0.07272348,-0.019183397,0.049029835,-0.20252031,0.21196233
0.009658458,0.0060834736,0.049992993,-0.07001525,-0.051289856,0.010624729,-0.040211797,-0.00010108948,0.053188376,-0.074524105,0.25940365,-0.008538723,0.00795918,0.13832216,-0.051044703,-0.16196918,0.31219065,-0.08341581,0.14908938,-0.0181579,0.0019120574,0.054508306,0.00026426837,0.11811289,-0.03989595,0.039302394,-0.12665755,-0.0047779083,-0.12638885,0.07578969,-0.048623264,0.07722398,0.2101789,-0.04640448,-0.0988636,0.18652062,-0.15789682,-0.21304953,-0.1267302,-0.03272569,0.107311994,0.069047056,-0.056452334,0.092558466,-0.091549814,-0.0808844,-0.0013592243,-0.06402385,0.24547428,-0.16133088,-0.13159919,0.14289632,-0.031374037,0.065282665,0.072075665,0.00087300315,0.1451091,0.14091824,0.018601142,0.019899111,-0.013892114,0.023585506,-0.136855,0.1699265
0.049127407,0.15706143,-0.069526196,-0.0007355213,0.008022439,0.08463036,-0.11286479,-0.09637356,-0.051282644,-0.053498745,0.11311051,0.06877887,-0.08301473,0.06878786,0.042824935,-0.054294765,-0.01921302,0.05420368,0.041526914,-0.033263624,-0.039013386,0.09234973,0.025021605,-0.0046367645,-0.07806295,0.039637145,-0.06336796,0.009023915,-0.16964853,0.052599292,0.0051411893,0.18232174,0.0583057,-0.1364876,-0.09777331,0.09924287,-0.0937385,-0.10567397,-0.037161827,0.009825606,0.061113574,0.0520564,0.0133365,0.021086227,-0.047520936,-0.069146514,0.09605634,-0.06542474,0.12529358,-0.08840048,-0.09715897,0.05437683,-0.060884416,0.0044923434,0.058746837,-0.05740428,0.11185152,0.16195762,0.062321007,-0.023222983,0.06243441,-0.004370451,-0.13737619,0.08189587
0.1445331,-0.014251947,0.08767775,-0.052691936,0.04457144,-0.057780147,-0.030564487,0.0027039424,0.031910315,-0.16633719,0.20236282,-0.048974752,-0.0038083196,0.13396548,-0.017937422,-0.18325752,0.033653483,-0.043595552,0.03220498,0.07621828,0.14570554,0.04102794,0.036215056,0.061177295,0.08111225,-0.065876484,-0.16716045,0.058311924,-0.052728295,0.17027098,-0.1565907,0.01410763,0.052662674,-0.09769648,0.01972831,0.1434941,-0.13867009,-0.15561068,-0.109788,-0.12751234,0.15861478,-0.08300716,-0.077145696,0.12411233,-0.14798135,-0.20057952,0.06504129,0.034637786,0.192513,-0.18112946,-0.188703,0.099602535,-0.023429096,0.07716284,0.061605826,-0.036829352,0.17330955,0.1060644,0.004883215,0.073813125,-0.044423163,0.0701968,-0.1606875,0.25882137
0.08086814,-0.028359354,0.024104565,-0.052781224,0.0297057,0.019324087,-0.028513193,0.06793569,0.119419225,-0.15954733,0.12995937,-0.05014044,0.011408135,0.09430928,-0.01117152,-0.124737024,0.010075949,-0.08689922,0.058082916,0.06614621,0.13657789,0.051231705,-0.052841306,0.078651905,0.07635562,-0.022108614,-0.15364617,0.090171926,-0.08046603,0.14846286,-0.16210103,0.013535023,0.06917746,-0.047394395,-0.02502799,0.19636256,-0.14656812,-0.123292744,-0.14574367,-0.10577834,0.16513012,-0.06826657,-0.060784042,0.04260665,-0.14129573,-0.13721639,0.08007116,-0.046695054,0.28970468,-0.19195622,-0.24487573,0.19703335,-0.012131095,0.06209505,0.1158472,0.017796129,0.198859,0.13200831,0.08042524,0.15697944,-0.033628523,0.09839595,-0.16911829,0.24401547
0.038706396,0.0435725,0.021814376,-0.05915624,2.4492852e-05,0.044354096,-0.05008942,-0.041635513,0.01536781,-0.104896605,0.14370441,0.004472319,-0.014933765,0.053054385,-0.016108751,-0.07346988,-0.0042330623,-0.004566431,0.073403165,-0.008611381,0.029121561,0.105120525,0.044688098,-0.038668156,0.003091544,-0.050610065,-0.1084069,8.167401e-05,-0.08117235,0.048539538,-0.10453892,0.04647328,0.030469619,-0.11182386,-0.047231674,0.07935957,-0.090531886,-0.08406818,-0.054634094,-0.07440567,0.14793308,-0.0078369975,-0.059063733,0.0894518,-0.08209556,-0.13292903,0.088487126,0.0117914975,0.23651831,-0.12432486,-0.19295949,0.17140481,-0.02516669,-0.008839667,0.02871384,-0.032666743,0.15614861,0.16417085,0.023184612,0.047212604,-0.011449039,0.02918639,-0.12646765,0.13019767
0.10157716,0.020138368,0.03764318,-0.010859668,-0.000665009,-0.031818688,-0.0811466,-0.023285031,0.04929432,-0.1394664,0.16883323,0.002851991,0.021222785,0.08191205,-0.019738078,-0.14758223,-0.018368065,-0.026590586,0.03627398,0.03450393,0.100355394,0.073414296,0.018801354,0.050050106,0.073068365,-0.06374121,-0.17051739,0.10909659,-0.066280186,0.11079006,-0.12969679,0.07754001,0.08940187,-0.087293506,-0.037721515,0.15601894,-0.1281882,-0.12464547,-0.114145994,-0.11466926,0.11971095,-0.100367725,-0.07091588,0.116861634,-0.11473441,-0.18393803,0.115204655,0.021373764,0.18752319,-0.16947377,-0.19075185,0.15116858,-0.07249355,0.087862626,0.018418888,0.012352012,0.16287845,0.10915181,0.0712157,0.05300074,-0.02979672,0.016033832,-0.18806905,0.19213235
