x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
0.07392947,0.0,0.13830356,0.12235508,0.17414947,0.18685548,0.017882504,0.11214343,0.069974765,0.0643056,0.045266822,0.083176345,0.0,0.0,0.10449397,0.04203995,0.060016353,0.19978611,0.0,0.006728749,0.05064097,0.12941857,0.025978677,0.11013259,0.07380412,0.009826703,0.13202655,0.084232315,0.11280988,0.068052396,0.10369556,0.10167201,0.058755904,0.023496656,0.043243963,0.021747332,0.0,0.102130264,0.06071508,0.10765061,0.12196987,0.0,0.19047575,0.024989665,0.16554266,0.17364918,0.0,0.06551328,0.014161543,0.14582945,0.12786734,0.068398036,0.13799569,0.057682425,0.076905094,0.0,0.04823572,0.12774912,0.0,0.16676086,0.09089435,0.0,0.0,0.009352975
0.056715213,0.0,0.16635466,0.05608329,0.15070222,0.17468494,0.0,0.045107402,0.04384785,0.09762381,0.10601088,0.073497705,0.0,0.0,0.046391927,0.0018551443,0.04946518,0.20782867,0.0,0.050979353,0.075155236,0.1589422,0.045972783,0.060443945,0.12720865,0.074668996,0.079559125,0.02300214,0.09656347,0.053029936,0.13915455,0.10554263,0.037648663,0.0,0.082291305,0.0,0.10440353,0.07520117,0.0,0.048090152,0.039348375,0.0,0.124023795,0.119912595,0.16211057,0.13674486,0.0,0.027684666,0.019359231,0.21462527,0.18855445,0.057984218,0.07732679,0.14322954,0.106496334,0.0,0.057328485,0.13493314,0.0,0.13385211,0.09411765,0.0,0.0,0.03479837
0.098414585,0.0,0.1268473,0.1590857,0.17534012,0.16534172,0.027915576,0.13129538,0.084726095,0.0473189,0.07017797,0.10703097,0.0,0.0,0.119337365,0.061935004,0.049339272,0.2044064,0.0,0.0,0.040968712,0.121439785,0.0029022247,0.12919572,0.07410364,0.0092534665,0.116534516,0.07415176,0.11286014,0.044610497,0.11249893,0.097086966,0.08180366,0.01005833,0.05618372,0.013242528,0.0,0.09189774,0.10288315,0.11128128,0.13070631,0.0,0.18964681,0.0014995858,0.13399182,0.19507456,0.0,0.080409735,0.002119109,0.1202957,0.12519903,0.0632817,0.11120726,0.06801889,0.04822718,0.0,0.06266503,0.13738516,0.0,0.19236323,0.11718202,0.0,0.0,0.017004939
0.09640522,0.0,0.12805305,0.12775104,0.16812168,0.1653083,0.056158416,0.14012833,0.10378079,0.06726811,0.09110464,0.1134595,0.0,0.0,0.10633689,0.0871619,0.05451802,0.21626326,0.0,0.0,0.045223393,0.13881427,0.0,0.14916529,0.10271799,0.0,0.12986912,0.1138173,0.105484486,0.04985806,0.16205923,0.09600903,0.050465766,0.006499999,0.05208026,0.0060066767,0.0019858554,0.12920253,0.081658974,0.14953814,0.15601644,0.0,0.1657815,0.0,0.113349676,0.212629,0.0,0.0883384,0.0,0.11311663,0.066209935,0.06262125,0.14382973,0.070348084,0.056854602,0.0,0.058647607,0.121469215,0.0,0.20207083,0.12142341,0.0,0.0,0.004227292
0.14471109,0.0,0.0832715,0.16461223,0.2598983,0.20859383,0.06059652,0.21494606,0.09979427,0.0,0.15104192,0.101845756,0.0,0.0,0.020053364,0.14727621,0.06253127,0.3041641,0.0,0.0,0.0,0.06583635,0.0,0.16052246,0.052551262,0.0,0.11767549,0.13145608,0.088583186,0.0,0.17212582,0.10507203,0.019828532,0.0040375683,0.10425885,0.0,0.0,0.13819797,0.13228211,0.14479524,0.1604304,0.0,0.24806765,0.0,0.07605597,0.2806241,0.0,0.15911327,0.0,0.12764929,0.106824346,0.07246418,0.22823443,0.048570786,0.022368442,0.0,0.09005517,0.2294446,0.0,0.24293028,0.19472568,0.0,0.0,0.0
0.1067873,0.0,0.12672123,0.10714289,0.0593156,0.1491696,0.0,0.07635662,0.12342599,0.047191683,0.0418413,0.08924493,0.0,0.0,0.13411534,0.07941677,0.026147556,0.15328354,0.0,0.0811274,0.14808354,0.2305285,0.046264898,0.114241004,0.12842943,0.0,0.14080216,0.08946276,0.09308453,0.12359582,0.094142854,0.11821303,0.0,0.015851198,0.0,0.0278087,0.019689832,0.044191383,0.009978803,0.14241195,0.08303966,0.0,0.20466323,0.0,0.18718009,0.09060245,0.0,0.08331667,0.0,0.12795581,0.102692276,0.054729946,0.08651768,0.046797417,0.057784438,0.0,0.04000232,0.020939946,0.0,0.19786187,0.08179213,0.0,0.0,0.13304473
0.14648058,0.0,0.095762566,0.11071549,0.13121648,0.21482758,0.0425314,0.15411839,0.047284096,0.04390407,0.08666109,0.11172737,0.0,0.0,0.083936125,0.087653935,0.07629295,0.20956855,0.0,0.0,0.07632184,0.1269744,0.0,0.1245964,0.10956921,0.024576463,0.18567607,0.077871144,0.109238535,0.08163799,0.1399582,0.075540334,0.04358757,0.04093637,0.038178593,0.054548517,0.0031325482,0.11869781,0.076567985,0.12493257,0.10759534,0.0,0.19444159,0.03341014,0.026770554,0.191838,0.0,0.13525411,0.038417745,0.15213265,0.09812908,0.07985591,0.16256955,0.07934046,0.02544304,0.0,0.024130952,0.15826735,0.0,0.24900827,0.10541801,0.0,0.0,0.0
0.09759767,0.0,0.13517682,0.09317101,0.07891082,0.16988447,0.0,0.06476788,0.08855018,0.079721004,0.07321982,0.09981676,0.0,0.0,0.08109054,0.089784086,0.029879121,0.17345007,0.0,0.08427015,0.1146034,0.2157389,0.09146894,0.046270225,0.09659989,0.021710783,0.15433422,0.04819045,0.085446745,0.101191856,0.076137915,0.11158438,0.026535552,0.024881868,0.0,0.037465136,0.060379695,0.035317525,0.010487661,0.11404702,0.061542083,0.0,0.1667375,0.051046632,0.2056015,0.06750104,0.0,0.08169232,0.022304576,0.16925906,0.14383756,0.054978784,0.07213245,0.10477951,0.047903944,0.0,0.031170063,0.049783543,0.0,0.13722421,0.11222692,0.0,0.0,0.06123306
0.007487774,0.0,0.2147868,0.07751129,0.14121863,0.21537304,0.0,0.07479328,0.034144387,0.13895647,0.004699476,0.17226821,0.0,0.0,0.15723182,0.0,0.037996124,0.18002142,0.0,0.0,0.05668646,0.13094836,0.04917843,0.083942905,0.13338216,0.061196856,0.039666377,0.0,0.0975028,0.07828553,0.075352594,0.10551919,0.14016591,0.021894727,0.031996716,0.032852475,0.0580471,0.07270663,0.026784433,0.05637542,0.08852812,0.0,0.0999295,0.07113097,0.17379543,0.16919613,0.0,0.0,0.049166825,0.17055388,0.19174978,0.06618651,0.077221595,0.15059826,0.1277407,0.0,0.03712778,0.10508651,0.0,0.10775514,0.097418055,0.0,0.0,0.03191769
0.042294975,0.0,0.17170484,0.07994841,0.16621886,0.17184153,0.0,0.054774977,0.056790546,0.10770109,0.077172734,0.12079272,0.0,0.0,0.11202356,0.014526892,0.044874493,0.18758987,0.0,0.010038306,0.051702585,0.13426808,0.037750117,0.06713227,0.107544065,0.051209472,0.066587634,0.014867861,0.10328009,0.07009394,0.078008965,0.102749,0.084348455,0.014065317,0.04359062,0.037426524,0.05197501,0.082970925,0.02467835,0.058709003,0.06330231,0.0,0.12256709,0.055398494,0.15721792,0.14554831,0.0,0.03451089,0.034402076,0.16777936,0.17444634,0.0656441,0.060183756,0.10428059,0.07545304,0.0,0.038420353,0.1247219,0.0,0.12356253,0.07259212,0.0,0.0,0.01727088
